2017-05-12 12:37:15.373361 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] Populating workers...
2017-05-12 12:37:15.373831 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] Populated
2017-05-12 12:38:29.839195 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #0 | Training started
2017-05-12 12:38:31.911284 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #0 | Training finished
2017-05-12 12:38:31.911878 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #1 | Training started
2017-05-12 12:38:33.630274 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #1 | Training finished
2017-05-12 12:38:33.630862 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #2 | Training started
2017-05-12 12:38:35.337874 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #2 | Training finished
2017-05-12 12:38:35.338446 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #3 | Training started
2017-05-12 12:38:36.840733 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #3 | Training finished
2017-05-12 12:38:37.153285 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #4 | Training started
2017-05-12 12:38:38.811199 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #4 | Training finished
2017-05-12 12:38:38.811788 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #5 | Training started
2017-05-12 12:38:40.141480 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #5 | Training finished
2017-05-12 12:38:40.141855 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #6 | Training started
2017-05-12 12:38:41.416658 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #6 | Training finished
2017-05-12 12:38:41.417167 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #7 | Training started
2017-05-12 12:38:42.865933 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #7 | Training finished
2017-05-12 12:38:42.866490 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #8 | Training started
2017-05-12 12:38:44.615763 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #8 | Training finished
2017-05-12 12:38:44.616201 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Training started
2017-05-12 12:38:46.213566 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Training finished
2017-05-12 12:38:46.214033 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Collecting samples for evaluation
2017-05-12 12:39:04.170403 EDT | -----------------------  ------------
2017-05-12 13:46:23.260440 EDT | -----------------------  -----------
2017-05-12 13:46:23.269972 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #145 | Training started
2017-05-12 13:46:37.541900 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #145 | Training finished
2017-05-12 13:46:37.549846 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #145 | Collecting samples for evaluation
2017-05-12 13:46:55.744875 EDT | -----------------------  ------------
2017-05-12 13:46:55.747631 EDT | Epoch                    145
2017-05-12 13:46:55.747998 EDT | AverageReturn            182.072
2017-05-12 13:46:55.748335 EDT | StdReturn                 50.5127
2017-05-12 13:46:55.748662 EDT | MaxReturn                292.544
2017-05-12 13:46:55.748986 EDT | MinReturn                108.608
2017-05-12 13:46:55.749350 EDT | AverageEsReturn           63.4141
2017-05-12 13:46:55.749660 EDT | StdEsReturn               50.7741
2017-05-12 13:46:55.749992 EDT | MaxEsReturn              138.579
2017-05-12 13:46:55.750311 EDT | MinEsReturn                4.24054
2017-05-12 13:46:55.750628 EDT | AverageDiscountedReturn   99.7153
2017-05-12 13:46:55.750948 EDT | AverageQLoss               0.00602873
2017-05-12 13:46:55.751267 EDT | AveragePolicySurr         -1.02277
2017-05-12 13:46:55.751582 EDT | AverageQ                   0.986744
2017-05-12 13:46:55.751896 EDT | AverageAbsQ                0.98935
2017-05-12 13:46:55.752210 EDT | AverageY                   0.986718
2017-05-12 13:46:55.752524 EDT | AverageAbsY                0.987515
2017-05-12 13:46:55.752838 EDT | AverageAbsQYDiff           0.0302373
2017-05-12 13:46:55.753153 EDT | AverageAction              0.835701
2017-05-12 13:46:55.753465 EDT | PolicyRegParamNorm        27.2812
2017-05-12 13:46:55.753786 EDT | QFunRegParamNorm          36.7475
2017-05-12 13:46:55.754099 EDT | AverageForwardProgress     1.03555
2017-05-12 13:46:55.754412 EDT | MaxForwardProgress         1.58662
2017-05-12 13:46:55.754724 EDT | MinForwardProgress         0.702427
2017-05-12 13:46:55.755042 EDT | StdForwardProgress         0.225676
2017-05-12 13:46:55.755354 EDT | -----------------------  ------------
2017-05-12 13:46:55.755854 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #146 | Training started
2017-05-12 13:47:08.286924 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #146 | Training finished
2017-05-12 13:47:08.287880 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #146 | Collecting samples for evaluation
2017-05-12 13:47:27.019714 EDT | -----------------------  ------------
2017-05-12 13:47:27.352448 EDT | Epoch                    146
2017-05-12 13:47:27.352875 EDT | AverageReturn            185.752
2017-05-12 13:47:27.353158 EDT | StdReturn                 70.6623
2017-05-12 13:47:27.353428 EDT | MaxReturn                302.12
2017-05-12 13:47:27.353718 EDT | MinReturn                106.622
2017-05-12 13:47:27.354005 EDT | AverageEsReturn           68.4518
2017-05-12 13:47:27.354275 EDT | StdEsReturn               60.5351
2017-05-12 13:47:27.354540 EDT | MaxEsReturn              182.185
2017-05-12 13:47:27.354890 EDT | MinEsReturn                5.06354
2017-05-12 13:47:27.355242 EDT | AverageDiscountedReturn   97.6876
2017-05-12 13:47:27.355573 EDT | AverageQLoss               0.00636762
2017-05-12 13:47:27.355911 EDT | AveragePolicySurr         -1.02266
2017-05-12 13:47:27.356260 EDT | AverageQ                   0.983895
2017-05-12 13:47:27.356573 EDT | AverageAbsQ                0.986627
2017-05-12 13:47:27.356881 EDT | AverageY                   0.984033
2017-05-12 13:47:27.357207 EDT | AverageAbsY                0.984872
2017-05-12 13:47:27.357529 EDT | AverageAbsQYDiff           0.031328
2017-05-12 13:47:27.357902 EDT | AverageAction              0.872381
2017-05-12 13:47:27.358190 EDT | PolicyRegParamNorm        27.3128
2017-05-12 13:47:27.358494 EDT | QFunRegParamNorm          36.8497
2017-05-12 13:47:27.358790 EDT | AverageForwardProgress     1.01365
2017-05-12 13:47:27.359316 EDT | MaxForwardProgress         1.56358
2017-05-12 13:47:27.359685 EDT | MinForwardProgress         0.70848
2017-05-12 13:47:27.360015 EDT | StdForwardProgress         0.216437
2017-05-12 13:47:27.360377 EDT | -----------------------  ------------
2017-05-12 13:47:27.361040 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #147 | Training started
2017-05-12 13:47:40.065852 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #147 | Training finished
2017-05-12 13:47:40.230045 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #147 | Collecting samples for evaluation
2017-05-12 13:48:01.243017 EDT | -----------------------  ------------
2017-05-12 13:48:01.283364 EDT | Epoch                    147
2017-05-12 13:48:01.290014 EDT | AverageReturn            263.153
2017-05-12 13:48:01.291456 EDT | StdReturn                 34.1757
2017-05-12 13:48:01.294023 EDT | MaxReturn                286.206
2017-05-12 13:48:01.295630 EDT | MinReturn                127.723
2017-05-12 13:48:01.297320 EDT | AverageEsReturn           81.1836
2017-05-12 13:48:01.299946 EDT | StdEsReturn               74.054
2017-05-12 13:48:01.301452 EDT | MaxEsReturn              288.495
2017-05-12 13:48:01.303229 EDT | MinEsReturn                9.60752
2017-05-12 13:48:01.305704 EDT | AverageDiscountedReturn  103.646
2017-05-12 13:48:01.307633 EDT | AverageQLoss               0.00653399
2017-05-12 13:48:01.309573 EDT | AveragePolicySurr         -1.02603
2017-05-12 13:48:01.310055 EDT | AverageQ                   0.9877
2017-05-12 13:48:01.310513 EDT | AverageAbsQ                0.990346
2017-05-12 13:48:01.310927 EDT | AverageY                   0.987761
2017-05-12 13:48:01.311403 EDT | AverageAbsY                0.988435
2017-05-12 13:48:01.311811 EDT | AverageAbsQYDiff           0.0315019
2017-05-12 13:48:01.312273 EDT | AverageAction              0.811039
2017-05-12 13:48:01.312742 EDT | PolicyRegParamNorm        27.3745
2017-05-12 13:48:01.313224 EDT | QFunRegParamNorm          36.9706
2017-05-12 13:48:01.313733 EDT | AverageForwardProgress     0.605574
2017-05-12 13:48:01.314240 EDT | MaxForwardProgress         1.12522
2017-05-12 13:48:01.314713 EDT | MinForwardProgress         0.413598
2017-05-12 13:48:01.315219 EDT | StdForwardProgress         0.163125
2017-05-12 13:48:01.315717 EDT | -----------------------  ------------
2017-05-12 13:48:01.316480 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #148 | Training started
2017-05-12 13:48:12.749811 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #148 | Training finished
2017-05-12 13:48:13.087406 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #148 | Collecting samples for evaluation
2017-05-12 13:48:27.676943 EDT | -----------------------  ------------
2017-05-12 13:48:28.126735 EDT | Epoch                    148
2017-05-12 13:48:28.127448 EDT | AverageReturn            184.966
2017-05-12 13:48:28.127991 EDT | StdReturn                 65.7158
2017-05-12 13:48:28.128521 EDT | MaxReturn                309.419
2017-05-12 13:48:28.129064 EDT | MinReturn                 56.3442
2017-05-12 13:48:28.129590 EDT | AverageEsReturn           67.8402
2017-05-12 13:48:28.130123 EDT | StdEsReturn               58.3488
2017-05-12 13:48:28.130476 EDT | MaxEsReturn              184.368
2017-05-12 13:48:28.130834 EDT | MinEsReturn                2.56185
2017-05-12 13:48:28.131172 EDT | AverageDiscountedReturn  100.5
2017-05-12 13:48:28.131534 EDT | AverageQLoss               0.00630713
2017-05-12 13:48:28.131868 EDT | AveragePolicySurr         -1.02653
2017-05-12 13:48:28.132203 EDT | AverageQ                   0.989752
2017-05-12 13:48:28.132596 EDT | AverageAbsQ                0.992457
2017-05-12 13:48:28.132932 EDT | AverageY                   0.989769
2017-05-12 13:48:28.133285 EDT | AverageAbsY                0.990486
2017-05-12 13:48:28.133621 EDT | AverageAbsQYDiff           0.0312663
2017-05-12 13:48:28.133981 EDT | AverageAction              0.847247
2017-05-12 13:48:28.134318 EDT | PolicyRegParamNorm        27.4311
2017-05-12 13:48:28.134653 EDT | QFunRegParamNorm          37.087
2017-05-12 13:48:28.135002 EDT | AverageForwardProgress     1.18516
2017-05-12 13:48:28.135335 EDT | MaxForwardProgress         2.70531
2017-05-12 13:48:28.135682 EDT | MinForwardProgress         0.249966
2017-05-12 13:48:28.136016 EDT | StdForwardProgress         0.352695
2017-05-12 13:48:28.136352 EDT | -----------------------  ------------
2017-05-12 13:48:28.137230 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #149 | Training started
2017-05-12 13:48:39.894948 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #149 | Training finished
2017-05-12 13:48:40.245981 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #149 | Collecting samples for evaluation
2017-05-12 13:48:59.259297 EDT | -----------------------  ------------
2017-05-12 13:48:59.418737 EDT | Epoch                    149
2017-05-12 13:48:59.419343 EDT | AverageReturn            227.222
2017-05-12 13:48:59.419688 EDT | StdReturn                 61.4672
2017-05-12 13:48:59.420022 EDT | MaxReturn                331.311
2017-05-12 13:48:59.420350 EDT | MinReturn                130.799
2017-05-12 13:48:59.420681 EDT | AverageEsReturn           84.4554
2017-05-12 13:48:59.421007 EDT | StdEsReturn               63.8602
2017-05-12 13:48:59.421329 EDT | MaxEsReturn              206.869
2017-05-12 13:48:59.421651 EDT | MinEsReturn                2.96565
2017-05-12 13:48:59.421996 EDT | AverageDiscountedReturn  102.886
2017-05-12 13:48:59.422318 EDT | AverageQLoss               0.00644597
2017-05-12 13:48:59.422642 EDT | AveragePolicySurr         -1.02588
2017-05-12 13:48:59.422962 EDT | AverageQ                   0.988481
2017-05-12 13:48:59.423283 EDT | AverageAbsQ                0.991161
2017-05-12 13:48:59.423599 EDT | AverageY                   0.988544
2017-05-12 13:48:59.423916 EDT | AverageAbsY                0.989322
2017-05-12 13:48:59.424234 EDT | AverageAbsQYDiff           0.03158
2017-05-12 13:48:59.424549 EDT | AverageAction              0.791242
2017-05-12 13:48:59.424865 EDT | PolicyRegParamNorm        27.4944
2017-05-12 13:48:59.425179 EDT | QFunRegParamNorm          37.196
2017-05-12 13:48:59.425488 EDT | AverageForwardProgress     1.02843
2017-05-12 13:48:59.425762 EDT | MaxForwardProgress         2.67171
2017-05-12 13:48:59.426059 EDT | MinForwardProgress         0.389387
2017-05-12 13:48:59.426352 EDT | StdForwardProgress         0.485345
2017-05-12 13:48:59.426645 EDT | -----------------------  ------------
2017-05-12 13:48:59.427118 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #150 | Training started
2017-05-12 13:49:13.506991 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #150 | Training finished
2017-05-12 13:49:13.935600 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #150 | Collecting samples for evaluation
2017-05-12 13:49:30.611957 EDT | -----------------------  ------------
2017-05-12 13:49:30.852317 EDT | Epoch                    150
2017-05-12 13:49:30.852986 EDT | AverageReturn            245.146
2017-05-12 13:49:30.853453 EDT | StdReturn                 40.3499
2017-05-12 13:49:30.853922 EDT | MaxReturn                282.544
2017-05-12 13:49:30.854372 EDT | MinReturn                120.535
2017-05-12 13:49:30.854818 EDT | AverageEsReturn           74.0552
2017-05-12 13:49:30.855287 EDT | StdEsReturn               67.0996
2017-05-12 13:49:30.855731 EDT | MaxEsReturn              249.82
2017-05-12 13:49:30.856173 EDT | MinEsReturn               10.0635
2017-05-12 13:49:30.856616 EDT | AverageDiscountedReturn  100.133
2017-05-12 13:49:30.857055 EDT | AverageQLoss               0.00642534
2017-05-12 13:49:30.857494 EDT | AveragePolicySurr         -1.02923
2017-05-12 13:49:30.857940 EDT | AverageQ                   0.989714
2017-05-12 13:49:30.858310 EDT | AverageAbsQ                0.992362
2017-05-12 13:49:30.858716 EDT | AverageY                   0.989722
2017-05-12 13:49:30.859155 EDT | AverageAbsY                0.990435
2017-05-12 13:49:30.859595 EDT | AverageAbsQYDiff           0.0314098
2017-05-12 13:49:30.860024 EDT | AverageAction              0.793775
2017-05-12 13:49:30.860452 EDT | PolicyRegParamNorm        27.5393
2017-05-12 13:49:30.860874 EDT | QFunRegParamNorm          37.2831
2017-05-12 13:49:30.861297 EDT | AverageForwardProgress     0.486913
2017-05-12 13:49:30.861724 EDT | MaxForwardProgress         1.34959
2017-05-12 13:49:30.862176 EDT | MinForwardProgress        -0.0929273
2017-05-12 13:49:30.862619 EDT | StdForwardProgress         0.269387
2017-05-12 13:49:30.863061 EDT | -----------------------  ------------
2017-05-12 13:49:30.863707 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #151 | Training started
2017-05-12 13:49:44.563281 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #151 | Training finished
2017-05-12 13:49:44.585191 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #151 | Collecting samples for evaluation
2017-05-12 13:50:00.923313 EDT | -----------------------  ------------
2017-05-12 13:50:01.083515 EDT | Epoch                    151
2017-05-12 13:50:01.084219 EDT | AverageReturn            208.959
2017-05-12 13:50:01.084681 EDT | StdReturn                 60.3361
2017-05-12 13:50:01.085117 EDT | MaxReturn                284.577
2017-05-12 13:50:01.085551 EDT | MinReturn                121.555
2017-05-12 13:50:01.085970 EDT | AverageEsReturn           94.7803
2017-05-12 13:50:01.086392 EDT | StdEsReturn               60.763
2017-05-12 13:50:01.086803 EDT | MaxEsReturn              183.758
2017-05-12 13:50:01.087236 EDT | MinEsReturn                6.16079
2017-05-12 13:50:01.087667 EDT | AverageDiscountedReturn   95.2182
2017-05-12 13:50:01.088103 EDT | AverageQLoss               0.00626082
2017-05-12 13:50:01.088535 EDT | AveragePolicySurr         -1.03421
2017-05-12 13:50:01.088971 EDT | AverageQ                   0.994088
2017-05-12 13:50:01.089400 EDT | AverageAbsQ                0.996737
2017-05-12 13:50:01.089841 EDT | AverageY                   0.994097
2017-05-12 13:50:01.090271 EDT | AverageAbsY                0.994717
2017-05-12 13:50:01.090703 EDT | AverageAbsQYDiff           0.0313094
2017-05-12 13:50:01.091131 EDT | AverageAction              0.80437
2017-05-12 13:50:01.091561 EDT | PolicyRegParamNorm        27.6007
2017-05-12 13:50:01.091988 EDT | QFunRegParamNorm          37.4103
2017-05-12 13:50:01.092411 EDT | AverageForwardProgress     0.686523
2017-05-12 13:50:01.092844 EDT | MaxForwardProgress         1.56246
2017-05-12 13:50:01.093268 EDT | MinForwardProgress         0.093165
2017-05-12 13:50:01.093704 EDT | StdForwardProgress         0.336719
2017-05-12 13:50:01.094115 EDT | -----------------------  ------------
2017-05-12 13:50:01.094725 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #152 | Training started
2017-05-12 13:50:14.656455 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #152 | Training finished
2017-05-12 13:50:14.661790 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #152 | Collecting samples for evaluation
2017-05-12 13:50:32.197142 EDT | -----------------------  ------------
2017-05-12 13:50:32.198178 EDT | Epoch                    152
2017-05-12 13:50:32.198648 EDT | AverageReturn            250.285
2017-05-12 13:50:32.199102 EDT | StdReturn                  1.25223
2017-05-12 13:50:32.199562 EDT | MaxReturn                253.044
2017-05-12 13:50:32.200005 EDT | MinReturn                248.26
2017-05-12 13:50:32.200447 EDT | AverageEsReturn           70.7458
2017-05-12 13:50:32.200887 EDT | StdEsReturn               60.888
2017-05-12 13:50:32.201326 EDT | MaxEsReturn              195.249
2017-05-12 13:50:32.201771 EDT | MinEsReturn                4.76198
2017-05-12 13:50:32.202215 EDT | AverageDiscountedReturn   94.2517
2017-05-12 13:50:32.202656 EDT | AverageQLoss               0.00649353
2017-05-12 13:50:32.203099 EDT | AveragePolicySurr         -1.03625
2017-05-12 13:50:32.203540 EDT | AverageQ                   0.996062
2017-05-12 13:50:32.203980 EDT | AverageAbsQ                0.998754
2017-05-12 13:50:32.204421 EDT | AverageY                   0.996121
2017-05-12 13:50:32.204862 EDT | AverageAbsY                0.996768
2017-05-12 13:50:32.205300 EDT | AverageAbsQYDiff           0.0314901
2017-05-12 13:50:32.205749 EDT | AverageAction              0.782063
2017-05-12 13:50:32.206175 EDT | PolicyRegParamNorm        27.636
2017-05-12 13:50:32.206606 EDT | QFunRegParamNorm          37.5146
2017-05-12 13:50:32.207040 EDT | AverageForwardProgress     0.0649354
2017-05-12 13:50:32.207465 EDT | MaxForwardProgress         0.118537
2017-05-12 13:50:32.207892 EDT | MinForwardProgress         0.0236991
2017-05-12 13:50:32.208315 EDT | StdForwardProgress         0.0255623
2017-05-12 13:50:32.208739 EDT | -----------------------  ------------
2017-05-12 13:50:32.209358 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #153 | Training started
2017-05-12 13:50:45.613251 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #153 | Training finished
2017-05-12 13:50:45.623757 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #153 | Collecting samples for evaluation
2017-05-12 13:51:02.479026 EDT | -----------------------  ------------
2017-05-12 13:51:02.480142 EDT | Epoch                    153
2017-05-12 13:51:02.480595 EDT | AverageReturn            245.371
2017-05-12 13:51:02.481035 EDT | StdReturn                 52.4992
2017-05-12 13:51:02.481475 EDT | MaxReturn                331.096
2017-05-12 13:51:02.481925 EDT | MinReturn                122.429
2017-05-12 13:51:02.482355 EDT | AverageEsReturn           50.808
2017-05-12 13:51:02.482781 EDT | StdEsReturn               49.5774
2017-05-12 13:51:02.483206 EDT | MaxEsReturn              173.447
2017-05-12 13:51:02.483633 EDT | MinEsReturn                3.00028
2017-05-12 13:51:02.484057 EDT | AverageDiscountedReturn  101.754
2017-05-12 13:51:02.484480 EDT | AverageQLoss               0.00627213
2017-05-12 13:51:02.484902 EDT | AveragePolicySurr         -1.03855
2017-05-12 13:51:02.485325 EDT | AverageQ                   1.00134
2017-05-12 13:51:02.485780 EDT | AverageAbsQ                1.00412
2017-05-12 13:51:02.486210 EDT | AverageY                   1.00135
2017-05-12 13:51:02.486634 EDT | AverageAbsY                1.00213
2017-05-12 13:51:02.487063 EDT | AverageAbsQYDiff           0.0309217
2017-05-12 13:51:02.487483 EDT | AverageAction              0.791803
2017-05-12 13:51:02.487904 EDT | PolicyRegParamNorm        27.6903
2017-05-12 13:51:02.488323 EDT | QFunRegParamNorm          37.636
2017-05-12 13:51:02.488741 EDT | AverageForwardProgress     0.848697
2017-05-12 13:51:02.489164 EDT | MaxForwardProgress         3.00973
2017-05-12 13:51:02.489584 EDT | MinForwardProgress         0.164915
2017-05-12 13:51:02.490034 EDT | StdForwardProgress         0.655772
2017-05-12 13:51:02.490450 EDT | -----------------------  ------------
2017-05-12 13:51:02.491045 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #154 | Training started
2017-05-12 13:51:14.800399 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #154 | Training finished
2017-05-12 13:51:14.801358 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #154 | Collecting samples for evaluation
2017-05-12 13:51:31.145930 EDT | -----------------------  ------------
2017-05-12 13:51:31.148636 EDT | Epoch                    154
2017-05-12 13:51:31.149014 EDT | AverageReturn            259.804
2017-05-12 13:51:31.149481 EDT | StdReturn                 33.8673
2017-05-12 13:51:31.149951 EDT | MaxReturn                312.49
2017-05-12 13:51:31.150307 EDT | MinReturn                143.799
2017-05-12 13:51:31.150653 EDT | AverageEsReturn           58.3094
2017-05-12 13:51:31.151065 EDT | StdEsReturn               61.1611
2017-05-12 13:51:31.151461 EDT | MaxEsReturn              210.072
